UserID,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
4908,1,0,0,0,0,0,3,1,0,2,1,2,1,0,0,0,0,0,0
4909,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0
4911,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4912,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
4913,0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0
4914,0,1,1,3,2,4,2,3,1,3,0,0,1,1,1,0,1,0,0
4915,4,1,1,2,1,1,1,4,1,3,2,1,5,0,0,0,0,1,0
4916,2,1,1,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
4917,3,0,0,4,2,1,1,3,2,1,0,1,3,0,0,0,0,1,1
4918,11,0,0,6,1,3,4,8,2,5,2,0,7,1,0,0,0,1,0
4919,1,0,0,0,0,0,3,2,1,1,0,0,1,1,0,0,0,0,0
4921,3,2,2,4,3,2,3,4,2,2,1,3,2,1,0,0,0,0,1
4922,3,0,0,3,2,2,1,4,1,2,1,1,2,1,0,0,0,0,0
4924,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4925,2,0,0,1,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0
4926,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0
4927,2,0,0,0,0,1,1,3,0,2,0,0,2,0,0,0,0,0,0
4928,0,0,0,1,0,1,2,0,1,1,1,0,1,0,1,0,0,0,0
4929,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4930,1,0,0,3,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0
4931,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
4932,3,1,1,7,2,4,8,3,1,2,0,0,2,2,1,0,0,0,0
4933,1,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0
4934,1,1,3,3,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0
4935,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4936,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,0,0,0,0,0,0,3,2,1,2,0,0,1,1,0,0,0,0,0
4939,3,0,0,5,1,6,3,3,0,2,0,1,1,1,0,0,0,0,0
4940,1,0,0,2,1,0,1,3,2,2,0,1,1,0,0,0,0,1,1
4942,3,0,0,2,0,2,2,5,2,2,1,1,5,0,0,0,0,0,0
4944,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
4945,1,0,0,2,0,0,2,3,2,2,0,1,4,0,0,0,0,0,1
4946,0,0,1,2,0,0,2,0,2,2,0,1,0,0,0,0,0,0,1
4947,0,0,0,4,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0
4948,5,1,2,9,2,3,5,3,2,0,1,0,6,3,0,0,0,1,0
4949,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4950,2,1,0,5,3,3,6,2,0,1,2,1,3,0,2,0,0,0,0
4951,4,2,2,7,2,2,4,3,2,0,1,2,2,0,1,0,0,0,0
4952,0,0,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4953,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,1
4954,2,1,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4956,5,0,0,4,2,6,7,4,1,4,0,2,3,2,0,0,0,0,0
4957,3,1,2,5,2,3,3,5,1,3,2,0,3,1,1,0,1,0,0
4958,3,1,1,4,1,2,2,3,1,2,2,0,3,1,0,0,0,1,0
4959,3,0,0,3,1,3,4,3,1,4,1,0,1,1,0,0,0,0,0
4960,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4961,2,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
4962,3,0,0,4,0,2,4,5,1,0,1,0,3,2,1,0,0,1,0
4963,2,1,2,1,2,1,3,2,2,2,1,0,1,0,0,0,0,0,0
4964,3,0,1,4,1,3,9,5,4,4,1,3,3,1,0,0,0,0,0
4965,0,0,0,2,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0
4967,0,0,0,2,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0
4968,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4970,0,0,1,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0
4972,1,0,0,1,0,1,2,2,1,2,1,0,2,0,0,0,0,0,0
4973,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4974,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4975,2,0,0,1,0,0,2,3,0,1,0,0,2,1,0,0,1,0,0
4977,1,0,0,2,0,0,2,0,0,2,1,0,3,0,0,0,0,0,0
4978,0,0,1,0,0,0,3,1,1,1,0,0,2,1,0,0,0,0,0
4979,5,1,1,5,1,4,6,5,3,4,0,1,4,2,1,0,1,0,0
4980,3,0,0,2,0,1,2,3,1,0,2,0,3,1,0,0,0,0,0
4981,1,0,0,4,1,1,3,0,2,1,0,1,1,0,0,0,0,0,1
4982,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4983,2,1,1,5,3,2,0,2,1,0,0,0,1,0,0,0,0,0,0
4984,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0
4985,3,0,0,2,0,0,0,7,1,5,0,0,6,0,0,0,0,0,0
4986,0,0,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0
4987,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4988,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4989,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4990,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
4991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4992,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4993,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4994,2,0,0,0,0,0,2,1,1,1,0,0,2,0,0,0,0,0,0
4995,1,0,1,1,2,1,3,0,0,1,0,1,1,2,1,0,0,0,0
4996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4998,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
4999,2,1,1,1,2,1,1,2,0,0,1,1,0,1,0,0,0,0,0
5000,2,0,0,1,1,0,2,5,1,3,1,1,3,1,0,0,0,0,0
5001,0,0,1,5,3,3,4,1,1,1,1,1,0,1,2,0,0,0,0
5002,2,1,1,1,2,1,1,3,2,2,0,0,1,0,1,0,1,0,0
5004,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5005,0,0,0,4,1,3,6,3,1,2,1,0,0,2,0,0,0,0,0
5006,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5007,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5008,0,0,0,1,0,1,3,0,2,1,0,1,0,0,0,0,0,0,1
5009,2,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0
5011,4,1,1,7,3,4,6,4,3,1,4,1,3,1,1,0,0,0,0
5012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,4,0,0,0,0,0,0,5,0,1,1,0,4,0,0,0,0,0,0
5015,3,0,0,5,2,0,6,8,4,5,0,2,2,2,0,0,0,0,0
5016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5017,2,0,0,0,0,1,2,3,0,1,0,1,0,1,0,0,0,0,0
5018,1,0,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0
5019,3,0,0,4,1,2,4,4,3,3,0,1,2,1,0,0,0,0,1
5020,2,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0
5021,1,0,0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0
5022,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5023,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5024,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5025,1,0,0,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0
5026,9,0,0,7,2,4,11,6,2,6,0,1,8,1,0,0,1,1,0
5027,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5028,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,1,0,0,2,1,1,2,3,2,5,0,1,3,0,0,0,0,0,0
5030,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
5031,1,0,0,4,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0
5032,2,1,1,4,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
5033,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5034,0,0,0,2,0,4,3,5,1,4,0,0,3,0,1,0,0,0,0
5035,3,0,0,4,1,2,2,4,0,2,1,1,3,0,1,0,0,0,0
5036,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,2,1,1,2,1,1,4,2,0,1,0,1,0,1,0,0,0,0,0
5038,1,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5039,3,0,0,2,1,2,4,3,2,6,2,1,3,0,0,0,0,0,0
5040,3,0,0,0,0,0,4,3,1,5,2,0,5,0,0,0,0,0,0
5041,6,0,0,2,1,2,0,5,1,4,0,1,4,0,0,0,0,0,1
5042,2,1,1,5,0,1,3,3,2,3,0,0,2,1,0,0,0,0,0
5043,0,0,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0
5044,1,1,1,4,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0
5045,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5046,2,0,0,3,0,0,5,5,4,4,1,0,3,2,0,0,0,0,0
5047,0,0,1,3,0,0,2,1,2,2,0,0,1,0,0,0,0,0,0
5048,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
5049,1,1,1,2,0,1,3,0,2,4,0,1,0,0,0,0,0,0,1
5050,1,0,0,2,0,1,4,1,1,1,0,0,1,2,0,0,0,0,0
5051,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5053,3,1,1,5,1,1,2,4,4,1,1,1,4,0,0,0,0,0,0
5054,6,0,1,8,4,4,9,4,3,5,1,4,4,1,0,0,0,2,0
5055,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
5056,4,1,1,4,1,1,1,4,1,3,0,1,4,0,0,0,0,0,0
5057,0,0,0,1,0,0,3,1,2,2,0,1,0,1,0,0,0,1,1
5059,0,0,0,1,0,0,5,1,5,1,0,0,1,0,0,0,0,0,0
5060,1,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0
5061,1,0,0,3,0,0,1,1,1,1,2,1,3,0,0,0,0,0,0
5062,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5063,2,0,0,3,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0
5064,2,0,0,1,0,0,3,1,3,3,0,1,1,0,0,0,0,0,0
5065,3,1,1,0,1,1,1,2,0,1,0,0,2,0,1,0,1,0,0
5067,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5068,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
5070,4,0,0,6,1,2,8,6,2,3,0,0,2,3,0,0,0,1,0
5071,0,0,0,1,0,2,2,2,2,2,0,1,2,0,0,0,0,0,0
5072,2,0,0,4,1,0,2,4,1,2,1,0,4,0,0,0,0,0,0
5073,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5074,4,1,1,5,1,1,10,10,5,7,1,1,4,3,1,0,0,1,0
5075,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
5076,1,0,1,3,0,0,7,3,0,1,1,2,1,2,0,0,0,0,0
5077,1,0,0,4,1,3,4,3,2,3,2,2,3,0,0,0,0,0,0
5078,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5079,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
5080,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
5081,2,0,1,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0
5082,0,0,0,2,2,0,3,0,1,1,0,0,1,1,0,0,0,0,0
5083,1,0,1,2,2,2,5,1,2,1,0,1,0,2,1,0,0,0,0
5084,2,1,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
5085,3,0,0,4,0,4,3,4,2,2,0,2,2,0,0,0,0,1,1
5086,3,1,1,3,2,0,4,0,1,2,0,3,2,1,0,0,0,0,1
5087,4,0,1,5,2,1,7,1,3,1,0,0,2,0,0,0,1,0,0
5088,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
5090,6,0,0,9,5,3,7,10,2,3,3,0,5,2,0,0,0,0,0
5091,3,0,0,5,2,2,8,7,4,4,0,1,0,3,0,0,0,0,0
5092,1,0,0,1,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0
5093,1,0,0,0,0,1,2,2,1,3,0,1,0,1,0,0,0,0,0
5094,0,0,0,1,0,0,2,1,2,2,0,1,1,1,0,0,0,0,1
5095,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5096,6,1,0,2,0,1,5,8,2,4,0,1,5,0,1,0,0,0,0
5097,2,1,0,3,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0
5098,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5099,5,1,1,3,0,2,2,7,1,5,0,0,3,1,1,0,0,0,0
5100,4,0,0,2,2,2,4,5,1,3,0,1,4,1,0,0,0,0,0
5102,3,0,0,2,1,1,3,5,1,3,1,1,4,1,0,0,0,0,0
5103,5,0,0,2,0,2,3,6,2,5,1,1,5,0,0,0,0,0,0
5104,0,0,0,0,1,1,2,1,1,0,3,2,0,0,0,0,0,0,0
5105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5106,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
5107,7,1,2,6,3,1,4,8,1,3,0,0,6,0,0,0,0,0,0
5108,2,0,0,4,2,3,4,2,0,1,0,1,1,2,0,0,0,0,0
5109,1,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
5110,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5111,1,1,1,5,0,1,3,0,2,2,1,0,1,0,1,0,0,1,0
5112,2,0,0,1,0,0,2,2,0,2,2,3,2,0,1,0,0,0,0
5113,6,0,0,4,0,2,6,5,1,4,0,1,5,2,0,0,0,0,0
5114,5,1,1,4,2,3,3,5,1,2,0,0,2,0,1,0,0,0,0
5115,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5116,0,0,0,2,1,3,3,0,0,1,0,1,0,0,0,0,0,0,0
5117,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5118,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5119,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,1,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,0,0
5121,0,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5123,3,0,0,1,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0
5124,1,0,0,1,0,2,3,1,1,2,0,1,0,0,0,0,0,0,0
5125,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5126,1,1,1,6,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0
5127,4,0,0,0,0,0,0,5,0,3,1,0,5,0,0,0,0,0,0
5128,3,0,0,1,0,0,2,3,1,1,1,0,3,0,0,0,0,0,0
5129,0,0,0,1,0,0,2,2,2,4,3,0,4,0,1,0,0,0,0
5130,1,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0
5131,3,0,0,4,1,2,6,6,4,4,1,0,3,2,0,0,0,1,0
5133,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5134,4,0,0,3,2,0,2,3,0,1,0,0,3,0,0,0,0,0,0
5135,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5136,1,0,0,6,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0
5137,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,1,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0
5139,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0
5140,3,2,2,6,3,2,5,2,2,2,1,0,2,2,1,0,1,0,0
5141,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5142,4,0,0,3,2,0,1,3,1,2,0,0,1,0,0,0,0,0,0
5143,1,0,0,1,0,1,1,1,2,2,0,1,1,0,0,0,0,0,0
5145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5147,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0
5148,0,0,0,2,0,3,3,1,2,2,0,0,0,0,0,0,0,0,0
5149,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5150,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,0,0,1,2,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0
5153,1,0,0,4,0,1,4,1,2,1,0,0,2,1,0,0,0,1,0
5154,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0
5155,1,0,0,0,0,0,2,3,1,2,0,0,1,1,0,0,0,0,0
5156,4,2,2,5,1,2,5,5,3,6,0,1,6,0,0,0,0,0,0
5157,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
5158,2,1,1,4,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0
5161,6,1,2,5,3,3,2,6,0,2,0,1,7,1,1,0,0,0,0
5162,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5163,4,0,0,5,1,2,3,4,0,1,0,0,5,0,0,0,1,0,0
5165,0,0,0,1,1,2,3,1,1,0,1,1,0,2,0,0,0,0,0
5166,1,0,0,1,0,0,2,0,2,2,1,1,2,1,0,0,0,1,1
5167,2,0,0,2,0,0,1,1,2,3,1,2,3,0,0,0,0,0,1
5168,1,0,0,2,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0
5169,1,0,0,3,0,3,3,2,2,1,0,0,1,0,0,0,0,0,0
5170,1,0,0,2,1,1,3,3,4,5,0,1,1,0,0,0,0,0,0
5172,5,0,0,6,1,1,5,4,4,5,0,2,2,0,0,0,1,0,1
5173,2,0,0,0,0,2,2,5,0,3,0,0,3,1,0,0,0,0,0
5174,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5176,3,1,1,2,1,1,2,3,0,1,1,0,2,0,0,0,0,0,0
5177,2,0,1,1,0,2,3,4,0,3,0,0,1,1,0,0,0,0,0
5178,2,1,1,7,2,3,3,1,1,0,0,1,0,1,0,0,0,0,0
5179,0,0,0,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0
5180,2,1,1,1,1,0,1,2,3,3,0,1,1,0,0,0,0,0,0
5181,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
5182,2,0,0,2,1,2,1,4,1,3,1,0,3,0,0,0,0,0,0
5183,2,2,2,3,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0
5184,4,2,2,3,2,1,1,3,1,2,1,1,0,1,1,0,0,0,0
5185,3,0,0,2,0,0,5,2,1,1,1,2,2,1,0,0,0,0,0
5186,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0
5187,3,0,1,2,0,1,5,4,2,4,0,1,6,0,0,0,0,1,0
5188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,1,0,0,3,1,0,0,4,0,1,0,0,4,0,0,0,0,1,0
5190,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5191,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5192,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5193,1,0,0,0,0,1,5,3,1,2,2,1,5,0,0,0,0,0,0
5194,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
5195,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
5196,1,0,0,3,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0
5198,3,1,1,6,2,3,6,3,1,1,0,1,2,1,0,0,0,0,0
5199,2,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
5200,3,0,0,1,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0
5201,0,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0
5202,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5203,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0
5204,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
5205,2,0,0,1,0,1,4,3,3,4,0,0,2,0,0,0,0,0,0
5206,2,1,1,2,1,1,3,2,1,2,0,0,1,0,0,0,0,0,0
5207,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5208,3,1,1,2,1,0,3,3,0,1,1,1,1,0,0,0,0,0,0
5209,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
5210,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5211,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5212,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5213,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5214,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
5216,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5217,3,0,1,1,0,0,2,6,1,0,1,1,6,0,0,0,0,0,0
5219,1,0,0,1,0,2,3,4,1,3,1,1,3,0,0,0,0,0,0
5220,6,0,0,5,2,3,10,10,3,6,0,1,4,2,1,0,0,0,0
5222,2,0,0,7,3,2,5,3,2,4,0,0,3,0,0,0,0,0,0
5223,2,2,2,5,0,2,5,4,1,2,0,0,3,1,1,0,0,0,0
5224,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5225,4,0,0,4,1,1,2,5,3,2,0,0,3,0,0,0,0,0,0
5226,1,0,0,0,0,1,3,3,1,2,0,0,2,0,0,0,0,1,0
5227,3,0,0,1,0,0,2,6,2,4,0,1,3,0,0,0,0,0,0
5228,0,0,0,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0
5229,0,0,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0
5230,0,0,0,2,1,2,3,3,2,4,1,1,2,0,1,0,0,0,0
5231,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5232,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
5233,3,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0
5234,4,0,3,4,2,1,5,3,2,1,0,0,4,0,0,0,0,0,0
5235,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5236,3,1,1,3,1,1,6,5,4,5,0,2,3,1,1,0,1,0,0
5237,3,0,0,2,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0
5239,4,1,1,7,0,3,5,4,1,3,0,1,3,1,1,0,0,0,0
5240,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
5241,1,0,1,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0
5242,1,0,0,2,0,0,1,1,2,2,1,0,1,0,0,0,0,0,0
5243,1,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0
5244,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
5246,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
5247,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
5248,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
5249,1,0,0,3,0,2,3,3,2,2,0,0,2,0,0,0,0,0,0
5250,6,0,0,2,1,4,6,6,1,3,0,0,2,2,0,0,0,1,0
5251,3,0,0,2,1,1,4,3,2,2,1,2,3,0,0,0,0,0,0
5252,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1
5253,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5254,2,0,0,3,1,2,2,2,0,3,1,0,0,1,0,0,0,0,0
5255,1,0,0,0,0,1,3,1,0,1,0,1,0,2,0,0,0,0,0
5256,5,2,2,7,3,2,7,6,4,4,2,1,1,2,1,0,1,0,1
5257,2,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0
5258,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5259,1,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0
5260,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5261,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
5262,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5263,3,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0
5264,1,0,0,3,0,0,1,1,1,0,2,0,2,0,0,0,0,0,0
5265,2,0,1,5,2,0,4,3,3,2,1,0,2,0,1,0,0,0,0
5266,1,0,0,1,0,0,1,1,2,2,0,1,1,0,0,0,0,0,1
5267,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
5268,3,1,2,1,2,2,1,3,0,1,1,1,3,0,1,0,1,0,0
5269,1,0,1,5,1,1,3,4,5,3,1,1,2,0,0,0,0,1,1
5270,3,0,0,2,0,0,3,6,1,2,1,0,6,0,0,0,0,0,0
5271,1,1,1,3,1,4,2,4,3,1,0,0,3,0,1,0,1,0,0
5272,2,0,0,1,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0
5273,1,1,1,5,2,1,0,1,1,2,0,1,1,0,0,0,0,0,1
5274,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5275,0,0,0,1,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0
5276,3,1,1,3,1,3,2,2,0,1,0,0,1,0,0,0,0,0,0
5277,6,2,2,5,3,3,5,4,4,6,1,2,5,0,0,0,0,0,0
5278,2,0,0,3,2,1,5,3,2,2,0,0,2,0,0,0,0,0,0
5279,0,0,0,2,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0
5280,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
